bp1,bp3,bp4,bq1,bq8,bq9,bst
0.13446504489135097,1.6870161467460882,0.0940180505553456,-0.024952753031645798,3.1516697549412624,2.4679995214298747,0.3566646287535171
0.13446504489135097,1.3941043560193234,0.0940180505553456,-0.11046087797214227,3.585636730688815,2.458141542745123,0.3566646287535171
0.13002039656411868,1.3941043560193234,0.03216786376908594,-0.11046087797214227,3.4025337764472217,2.583614387250673,0.3566646287535171
0.13002039656411868,1.3941043560193234,0.048112031100960406,0.017348818108182923,3.5267135040778306,2.7422890227233228,0.3566646287535171
0.1534504872233783,1.5256170580530064,0.048112031100960406,0.03268129590422089,3.5267135040778306,2.7422890227233228,0.3566646287535171
0.13150030630078896,1.5931069012400922,0.048112031100960406,0.03268129590422089,3.5267135040778306,2.4523571996623468,0.3566646287535171
0.13150030630078896,1.5931069012400922,0.21533489639335507,0.03268129590422089,3.5267135040778306,2.257026240133568,0.3566646287535171
0.1868893716052071,1.6676383938487893,0.21533489639335507,0.03268129590422089,3.5267135040778306,2.931129636178416,0.3760398867886537
0.1868893716052071,1.7250096255759442,0.0750767906358808,-0.004790567469283857,2.761042767046393,2.931129636178416,0.3760398867886537
0.14319883624477336,1.8490092366626112,0.0750767906358808,-0.09294636103192556,3.391022308014014,2.904736940833599,0.3760398867886537
0.09687929853954232,1.724008175712816,0.0750767906358808,-0.09294636103192556,3.391022308014014,2.904736940833599,0.3760398867886537
0.09687929853954232,1.724008175712816,0.0750767906358808,-0.09294636103192556,3.3294780876889765,2.654643795456856,0.3760398867886537
0.12755525772063855,1.5126464370643664,0.0750767906358808,-0.09294636103192556,3.487274059865944,2.654643795456856,0.3760398867886537
0.12755525772063855,1.5399886742712152,0.02959511969781265,-0.09294636103192556,3.0022998889168298,2.654643795456856,0.3760398867886537
0.15750730952790154,1.5399886742712152,0.07822588445220069,-0.09294636103192556,3.335529225648657,2.851725885718309,0.3760398867886537
0.15750730952790154,1.6523929543321805,0.07822588445220069,-0.09294636103192556,3.335529225648657,2.8389250832267354,0.3760398867886537
0.15750730952790154,1.6523929543321805,0.07822588445220069,-0.09294636103192556,3.335529225648657,2.8389250832267354,0.3760398867886537
0.15750730952790154,1.536555414189672,0.07822588445220069,-0.09294636103192556,2.8445110409861054,2.977012021711104,0.3760398867886537
0.15220385261623323,1.536555414189672,0.07822588445220069,-0.09379076492107964,3.0469221371525115,2.977012021711104,0.3760398867886537
0.12249268399637281,1.536555414189672,0.07822588445220069,-0.09379076492107964,2.855125992223769,2.8548149248664765,0.3760398867886537
0.12249268399637281,1.7008737043575972,0.07822588445220069,-0.15224513929936462,2.855125992223769,2.8548149248664765,0.3760398867886537
0.15098813497079328,1.7008737043575972,0.15900037164603886,-0.15224513929936462,2.855125992223769,2.7504457157992173,0.3760398867886537
0.11098997760119345,1.7008737043575972,0.15900037164603886,-0.15224513929936462,2.855125992223769,2.8897076908623656,0.3760398867886537
0.11987414950906876,1.934139992467967,0.15900037164603886,0.00920247992650211,2.855125992223769,2.8897076908623656,0.3760398867886537
0.11987414950906876,1.934139992467967,0.15900037164603886,-0.09834120274208757,2.7889582150106516,2.8897076908623656,0.3760398867886537
0.11987414950906876,1.934139992467967,0.15900037164603886,-0.09834120274208757,3.048073708109948,3.095003739181865,0.3760398867886537
0.11987414950906876,1.7929251286173329,0.07876905073765637,-0.09834120274208757,2.967103385857608,3.1585102535661327,0.3760398867886537
0.12912200387921366,1.7929251286173329,0.11970636073627189,-0.09880796836325532,2.967103385857608,3.1585102535661327,0.3760398867886537
0.10472456080312378,1.9096161692686824,0.11970636073627189,-0.09880796836325532,2.967103385857608,3.0454884357950345,0.3760398867886537
0.100801515637573,1.7451510518106346,0.11970636073627189,-0.09880796836325532,2.8428581066681287,2.862172001150859,0.3760398867886537
0.100801515637573,1.7451510518106346,0.11970636073627189,-0.09880796836325532,2.8722696397334375,2.568606144955573,0.3760398867886537
0.100801515637573,1.7451510518106346,0.11970636073627189,-0.09880796836325532,3.714515883249107,2.5873129311688596,0.3760398867886537
0.1652150950471048,1.7451510518106346,0.11970636073627189,-0.09880796836325532,3.714515883249107,3.1704021311726898,0.3760398867886537
0.1652150950471048,1.6188623325812137,0.11970636073627189,-0.07509666512603931,3.714515883249107,3.0008431136241325,0.3760398867886537
0.15726182889149645,1.6188623325812137,0.11970636073627189,-0.07509666512603931,3.714515883249107,3.0008431136241325,0.3760398867886537
0.15726182889149645,1.6188623325812137,0.1575274478724203,-0.07509666512603931,3.714515883249107,2.996090232536028,0.3760398867886537
0.14918494440655142,1.6188623325812137,0.1575274478724203,-0.07509666512603931,3.714515883249107,2.790678540745074,0.3760398867886537
0.14918494440655142,1.6188623325812137,0.1575274478724203,-0.07509666512603931,2.73432340446392,2.9156222110727716,0.3760398867886537
0.14918494440655142,1.9283015784656925,0.1575274478724203,-0.07509666512603931,2.7330723740405807,2.6801574469909135,0.3760398867886537
0.14918494440655142,1.8524866087610532,0.1575274478724203,-0.00934960280599649,2.7330723740405807,2.1623281185247887,0.3725945191364351
0.14554211113564328,1.8524866087610532,0.1575274478724203,-0.00934960280599649,2.7330723740405807,2.366945266784719,0.3725945191364351
0.1475060667918046,1.7317587369368623,0.1575274478724203,-0.08572326977273126,3.215430733165995,2.6851846105190553,0.3725945191364351
0.11393796046789734,1.5922537303437974,0.13063748186629287,-0.03400352499652878,3.215430733165995,2.6851846105190553,0.3725945191364351
0.13640442776186462,1.6129315621495368,0.0630348238135935,-0.03400352499652878,3.230957707001691,2.6851846105190553,0.3725945191364351
0.1255649215873058,1.6129315621495368,0.0630348238135935,-0.03400352499652878,3.1493223901236203,2.7815551572521766,0.3725945191364351
0.13433494268500604,1.6129315621495368,0.11866480898788337,-0.009353928144235472,2.2417296841797327,2.410758844294832,0.3725945191364351
0.14889473181300095,1.6129315621495368,0.11866480898788337,0.011552297598934919,2.6502139538225205,2.410758844294832,0.3725945191364351
0.1359137215528907,1.6129315621495368,0.11866480898788337,0.011552297598934919,2.579552170373089,2.833289106107247,0.3725945191364351
0.1359137215528907,1.6129315621495368,0.128816017537034,-0.16797448029150444,3.258587705800759,3.171058120968907,0.3808035912724039
0.16135051766161362,1.7642629272510222,0.128816017537034,-0.10912760860752457,3.0944811749095162,2.7614022061682,0.3808035912724039
0.1525319219312306,1.6097708339498187,0.128816017537034,-0.10912760860752457,3.0815731989368103,3.0293325302067795,0.3808035912724039
0.12000948904958689,1.614112822815707,0.128816017537034,-0.10912760860752457,2.7052864492543782,2.648403338228242,0.3808035912724039
0.12000948904958689,2.1096604809395703,0.128816017537034,-0.10912760860752457,2.7052864492543782,2.7755343581677074,0.3808035912724039
0.12000948904958689,2.1096604809395703,0.128816017537034,-0.03948403845777759,2.5079435913058363,2.3101437346138165,0.3808035912724039
0.12000948904958689,2.1096604809395703,0.128816017537034,-0.020513993196759242,2.6365262765647945,2.3101437346138165,0.3808035912724039
0.12000948904958689,2.0203534479682843,0.14055390615062796,-0.020513993196759242,2.6365262765647945,2.3977435566569913,0.3808035912724039
0.12000948904958689,1.8315211601182546,0.14055390615062796,-0.020513993196759242,3.1224902104885883,2.3977435566569913,0.3808035912724039
0.16797155309425194,1.6025721193123061,0.09423421335792775,-0.020513993196759242,2.622553334110096,2.6531359378259003,0.3808035912724039
0.15423405729344883,1.6025721193123061,0.09423421335792775,-0.020513993196759242,2.7994347839716096,2.9287051436804408,0.3808035912724039
0.15423405729344883,1.5116073048600625,0.09423421335792775,-0.020513993196759242,2.842587914482335,2.817630355719169,0.3808035912724039
0.1394701280691392,1.5279130827163978,0.09423421335792775,-0.020513993196759242,3.3766456449663966,2.817630355719169,0.3808035912724039
0.1394701280691392,1.4257465160565763,0.1521533006845093,-0.020513993196759242,3.737846140479953,2.817630355719169,0.3808035912724039
0.1394701280691392,1.8306822675822623,0.1521533006845093,-0.020513993196759242,3.2035059980570404,2.758515649662056,0.3808035912724039
0.09662720371531294,1.5929295794505287,0.13076919047200367,-0.020513993196759242,3.2245721840535344,2.758515649662056,0.3808035912724039
0.12144008767840309,1.5929295794505287,0.13076919047200367,-0.020513993196759242,3.654099055138723,2.8092249527051445,0.3808035912724039
0.12152531267641131,1.5929295794505287,0.13076919047200367,-0.020513993196759242,2.8661170410010923,2.8092249527051445,0.3808035912724039
0.15716500689997215,1.5929295794505287,0.13076919047200367,-0.020513993196759242,2.63294735232947,2.8092249527051445,0.3808035912724039
0.15274673411656325,1.370239295142089,0.13076919047200367,-0.047006980140781314,2.474331186663454,2.8092249527051445,0.3808035912724039
0.13206303785507378,1.3811177208330305,0.13076919047200367,-0.047006980140781314,2.474331186663454,3.0958759165047502,0.3808035912724039
0.16370283405025382,1.3811177208330305,0.13697609467223598,-0.047006980140781314,2.474331186663454,3.123864186019932,0.3808035912724039
0.16370283405025382,1.3811177208330305,0.13697609467223598,-0.047006980140781314,2.59871051303441,3.123864186019932,0.3808035912724039
0.16370283405025382,1.3696545464331846,0.13697609467223598,-0.11700127229723944,2.59871051303441,3.123864186019932,0.3808035912724039
0.16370283405025382,1.5534849735956147,0.08683799454342606,-0.11700127229723944,2.54851336028601,3.123864186019932,0.3808035912724039
0.16370283405025382,1.5534849735956147,0.14434493359836667,-0.11700127229723944,2.3557204717611837,3.3164640985822698,0.3808035912724039
0.15394244020410044,1.5534849735956147,0.14434493359836667,-0.06895179428597112,2.4461562069492757,3.093209283826317,0.36750989824489605
0.15394244020410044,1.7828538035366772,0.14434493359836667,-0.06895179428597112,3.2042204509093435,2.697033560503041,0.37095303755524556
0.1534506421690028,1.5759013010184733,0.14434493359836667,-0.03691334388704287,3.2042204509093435,3.1336291594384864,0.37095303755524556
0.1534506421690028,1.5759013010184733,0.08805504592814628,-0.09419049523735902,3.2042204509093435,2.942031322467082,0.37095303755524556
0.1534506421690028,1.5759013010184733,0.13313645682333627,-0.09419049523735902,3.1799924576707546,2.942031322467082,0.37095303755524556
0.1534506421690028,1.5759013010184733,0.13313645682333627,-0.09419049523735902,3.541049408588835,2.942031322467082,0.37095303755524556
0.1534506421690028,1.5759013010184733,0.13313645682333627,-0.1452692079874398,3.7513777496556897,2.942031322467082,0.37095303755524556
0.1255104183996724,1.4960174535003041,0.13313645682333627,-0.1331587970210883,3.7513777496556897,2.9997945624584834,0.37095303755524556
0.1255104183996724,1.4457077831305643,0.13313645682333627,-0.1331587970210883,3.7513777496556897,3.2947537355679675,0.4223714114245192
0.12842705835198368,1.4262522141136635,0.13313645682333627,-0.04552753307146201,3.321571489390025,3.2947537355679675,0.4223714114245192
0.14169615567976793,1.4262522141136635,0.13313645682333627,-0.04552753307146201,2.8469078739487252,2.866339018379526,0.3777775153183454
0.19400214510694808,1.4262522141136635,0.13313645682333627,-0.04552753307146201,2.8981302670906968,2.6988772849584444,0.3777775153183454
0.19400214510694808,1.4760708621200405,0.13313645682333627,-0.04552753307146201,3.0506294543914474,2.320930305657458,0.3777775153183454
0.19400214510694808,1.1648210288056529,0.13313645682333627,-0.04917688541230437,3.0506294543914474,2.320930305657458,0.3777775153183454
0.19400214510694808,1.1648210288056529,0.13313645682333627,-0.031124238990986767,3.274428491689356,3.201699107779371,0.3777775153183454
0.12636874143321353,1.628144124928662,0.13313645682333627,-0.07197569761147778,3.274428491689356,2.9691174531509983,0.3777775153183454
0.16499579517223184,1.628144124928662,0.15722468103480172,-0.041395844359130976,3.4890677928252667,2.9691174531509983,0.3777775153183454
0.16141563068933057,1.628144124928662,0.0501964232896599,-0.041395844359130976,3.4890677928252667,2.9691174531509983,0.3777775153183454
0.175839590323704,1.4064202324312696,0.0830940117101237,-0.05631942026088285,3.4574525413588124,2.9691174531509983,0.3720042827183021
0.175839590323704,1.4064202324312696,0.0830940117101237,-0.05631942026088285,3.4574525413588124,2.9691174531509983,0.3706139194021051
0.11850269197569448,1.978026357116731,0.0830940117101237,-0.05940297231685474,3.4574525413588124,2.9691174531509983,0.3706139194021051
0.11850269197569448,1.6675443971117598,0.0830940117101237,-0.04763321431221889,3.244094744819003,2.6012044170253033,0.3706139194021051
0.11850269197569448,1.6675443971117598,0.0731851669972689,-0.0641916861677663,3.0784773661928866,2.732227943024851,0.3706139194021051
0.14618563474068705,1.6675443971117598,0.0731851669972689,-0.0641916861677663,3.0784773661928866,2.732227943024851,0.3706139194021051
0.14618563474068705,1.625552839848599,0.0731851669972689,-0.0641916861677663,3.060410086614761,2.732227943024851,0.35646078899802214
0.14618563474068705,1.625552839848599,0.0731851669972689,-0.01874197732299182,3.0728696620422973,2.732227943024851,0.35646078899802214
0.14477367262973231,1.625552839848599,0.16085959299122213,-0.11963577689902584,2.7993064559148793,2.732227943024851,0.3561090810820371
0.1536833344714712,1.6925838287168817,0.16085959299122213,-0.11963577689902584,2.7993064559148793,2.8098190108460943,0.3617922059357801
0.1536833344714712,1.5011498979284326,0.16085959299122213,-0.07527622283390756,3.1981514185383544,2.713631329490421,0.3617922059357801
0.16704801863057617,1.5011498979284326,0.13326830520469377,-0.07527622283390756,3.778712769444918,2.713631329490421,0.3617922059357801
0.16704801863057617,1.5011498979284326,0.13326830520469377,-0.07527622283390756,3.778712769444918,2.713631329490421,0.3617922059357801
0.16704801863057617,1.8883875822746945,0.13326830520469377,-0.07527622283390756,3.7833995639110776,2.471293823506494,0.3617922059357801
0.16704801863057617,1.6945656811196186,0.13326830520469377,-0.017062516380660232,3.7833995639110776,2.318597727788616,0.3977261281898512
0.16704801863057617,1.5722274675208596,0.13326830520469377,-0.06062294908600329,3.7833995639110776,2.318597727788616,0.3977261281898512
0.16704801863057617,1.5722274675208596,0.13326830520469377,-0.06062294908600329,3.796123239364397,2.805813539516323,0.3977261281898512
0.13430510424011277,1.5722274675208596,0.13326830520469377,-0.07555357635437605,3.3430200140268234,2.805813539516323,0.3977261281898512
0.13811745210858775,1.5722274675208596,0.13326830520469377,-0.07555357635437605,3.5991379711013334,2.805813539516323,0.3977261281898512
0.08702932678869399,1.5722274675208596,0.13326830520469377,-0.07555357635437605,3.740665646311919,2.4070221099362383,0.3977261281898512
0.12079907573770453,1.4699078561590928,0.13326830520469377,-0.07555357635437605,3.477438269209596,2.43652957368543,0.3977261281898512
0.12079907573770453,2.0666376926386083,0.10554791512553642,-0.07555357635437605,2.7725797976224538,2.479361331167917,0.3977261281898512
0.12079907573770453,2.225250430204697,0.10554791512553642,-0.07555357635437605,2.7725797976224538,2.479361331167917,0.40330026312661266
0.18694878840806362,1.9020788317889643,0.10554791512553642,-0.07555357635437605,2.7725797976224538,2.4724962741744188,0.40330026312661266
0.17083697737978845,1.9020788317889643,0.10554791512553642,-0.07525916267620815,2.9014417761054307,2.4724962741744188,0.40330026312661266
0.17083697737978845,1.845926901842291,0.10554791512553642,-0.07525916267620815,2.9097660823188543,2.8819235643208336,0.40330026312661266
0.14443954935768288,1.845926901842291,0.04662006426388458,-0.07525916267620815,2.8479499857777753,2.8819235643208336,0.40330026312661266
0.13486205375145616,1.4867879612091082,0.04662006426388458,-0.032450607734176316,2.8479499857777753,2.9774023712435636,0.40330026312661266
0.13486205375145616,1.7620247096964057,0.04662006426388458,-0.032450607734176316,3.2497589834592198,2.793677797095448,0.40330026312661266
0.13486205375145616,1.273396075817776,0.04662006426388458,-0.10784203099216635,3.3727056008411176,3.3550053471850814,0.40330026312661266
0.13486205375145616,1.4832083117492663,0.16115783939504227,-0.10784203099216635,2.734918693877895,3.099608274231516,0.42265420687758276
0.15473140177034628,1.412634808343898,0.16115783939504227,-0.07485945532096837,2.734918693877895,3.099608274231516,0.42265420687758276
0.15473140177034628,1.3009574700725035,0.16115783939504227,-0.07485945532096837,3.115712191674387,3.099608274231516,0.42265420687758276
0.17102835898025825,1.2547195410482122,0.1124451447324965,-0.07485945532096837,3.148444132666173,3.099608274231516,0.42265420687758276
0.1668328708147652,1.589512463304077,0.1124451447324965,-0.07485945532096837,2.7423549967228413,2.7360232137870657,0.42265420687758276
0.1709485132595816,1.477764026367954,0.1124451447324965,-0.07485945532096837,2.7423549967228413,2.7360232137870657,0.42265420687758276
0.1709485132595816,1.6473769768172035,0.10492911806158894,-0.07485945532096837,2.8665169359366667,3.5579142761828892,0.42265420687758276
0.11204093780883065,1.6473769768172035,0.10492911806158894,-0.05650058788918333,2.757579817956332,3.5579142761828892,0.42265420687758276
0.11204093780883065,1.6473769768172035,0.10492911806158894,-0.08449657476848949,3.0206946554522904,3.5579142761828892,0.42265420687758276
0.11204093780883065,1.6473769768172035,0.10492911806158894,-0.14865667605515037,2.8327967629944797,3.4588205368525267,0.42265420687758276
0.11204093780883065,1.4420900783138872,0.14569487173253484,-0.10230574074867108,3.2295023017720803,3.4588205368525267,0.42265420687758276
0.11204093780883065,1.3663161549305964,0.06578329546547661,-0.10230574074867108,3.0826141395123674,3.4588205368525267,0.4117741559780171
0.11183443304396953,1.3663161549305964,0.22997819642054373,-0.10230574074867108,3.0826141395123674,3.388678077689899,0.4117741559780171
0.10047399675094146,1.3663161549305964,0.22997819642054373,-0.10230574074867108,3.241253422210514,3.451956245888911,0.4117741559780171
0.10047399675094146,1.3663161549305964,0.2139707928627549,-0.10230574074867108,3.241253422210514,3.451956245888911,0.4117741559780171
0.10047399675094146,1.3527936179569324,0.20396784833775264,-0.10230574074867108,2.769241332104025,3.426176560967943,0.4117741559780171
0.10849645637642308,1.429596556852733,0.20396784833775264,-0.10230574074867108,3.1498682311787163,2.9038973697564314,0.4117741559780171
0.11244970802376654,1.429596556852733,0.15182329414278653,-0.10230574074867108,3.437394125771194,3.0110289093418507,0.4117741559780171
0.1482019955597108,1.429596556852733,0.15182329414278653,-0.11319417893205261,2.9209694098607217,3.139529736950172,0.3919556027472532
0.11909435555021543,1.4881930367306087,0.1628361139364574,-0.07810206934056953,2.9209694098607217,3.1509728914860156,0.3919556027472532
0.11142212735161149,1.7398301513378165,0.19434925043783596,-0.034960977443946065,2.8394061447537,3.1509728914860156,0.3919556027472532
0.11142212735161149,1.760420497378942,0.19434925043783596,-0.034960977443946065,2.8394061447537,2.9301316593911864,0.3919556027472532
0.16185752858296293,1.6346245149144993,0.16817283685626172,-0.034960977443946065,2.3879544570370026,2.640298901128882,0.3919556027472532
0.16185752858296293,1.6346245149144993,0.16817283685626172,-0.034960977443946065,3.47287026998524,2.640298901128882,0.3919556027472532
