,bp0,bp1,bp3,bp4,bq0,bq1,bq8,bq9
14,-1.0450887020077904,0.10543821743627216,1.5838195185777098,0.148500787639362,-0.40125592062900894,-0.09362754546618392,3.3289951467484054,3.285502747069975
15,-1.0450887020077904,0.11858008111913551,1.8901895952810417,0.148500787639362,-0.40125592062900894,-0.06457819224697255,3.2298881013407064,3.285502747069975
16,-1.0450887020077904,0.1497814488670841,1.5951530904943816,0.148500787639362,-0.43131914829241924,-0.06457819224697255,3.5622897166172125,3.0556684506217104
17,-1.0450887020077904,0.13623241985257104,1.5951530904943816,0.148500787639362,-0.43131914829241924,-0.06457819224697255,3.5622897166172125,3.0556684506217104
18,-1.0450887020077904,0.13623241985257104,1.8130273943225426,0.148500787639362,-0.43131914829241924,-0.06457819224697255,3.29828300712256,3.0556684506217104
19,-1.0450887020077904,0.12301677039547136,1.6290521938205573,0.148500787639362,-0.43131914829241924,-0.09911936522468001,3.4107648109285438,3.0556684506217104
20,-1.0450887020077904,0.14224650696470978,1.6290521938205573,0.06742264983184482,-0.43131914829241924,-0.09911936522468001,3.4107648109285438,3.0556684506217104
21,-1.0450887020077904,0.157063044177835,1.564866137025313,0.11790729741979342,-0.43131914829241924,-0.09911936522468001,3.4107648109285438,3.2544457370927926
22,-1.0450887020077904,0.13498196612631186,1.4789029282228037,0.11790729741979342,-0.43131914829241924,-0.09911936522468001,3.2600416459567656,3.0774839357290844
23,-1.0450887020077904,0.1622902123221834,1.7424302999619983,0.1995530286540553,-0.43131914829241924,-0.09911936522468001,2.8826643737711977,3.0246478225453504
24,-1.0450887020077904,0.1622902123221834,1.8731731497521358,0.050353201666584246,-0.4500090686534544,-0.09911936522468001,3.510720119244948,2.966271589446839
25,-1.0450887020077904,0.1622902123221834,2.0956476668220616,0.050353201666584246,-0.3767879547878405,-0.09911936522468001,3.510720119244948,2.9875067134710296
26,-1.0450887020077904,0.1457488863778489,1.9749560962374237,0.050353201666584246,-0.4565818238829114,-0.07012840850485616,3.4417987387994433,3.041873281449035
27,-1.0450887020077904,0.11172045370177644,1.972177010095375,0.15362273590821787,-0.4560011170026249,-0.04451127917522393,3.4417987387994433,3.041873281449035
28,-1.0450887020077904,0.1253922639171344,1.4388514524999916,0.15362273590821787,-0.4560011170026249,-0.04451127917522393,2.9229758870099243,2.9407977859979813
29,-1.0450887020077904,0.1253922639171344,1.4778908740855976,0.15362273590821787,-0.4560011170026249,-0.04451127917522393,2.6522913518096627,3.024600892435424
30,-1.0450887020077904,0.1253922639171344,1.4778908740855976,0.15362273590821787,-0.4476710830534157,-0.12760997927223275,2.6522913518096627,3.2857422853551026
31,-1.0450887020077904,0.1253922639171344,1.5545493226992786,0.15362273590821787,-0.4404981799736278,-0.12760997927223275,2.75567654239673,3.0482987295297854
32,-1.0450887020077904,0.1253922639171344,1.5545493226992786,0.15362273590821787,-0.4404981799736278,-0.09731499827252152,2.75567654239673,3.0482987295297854
33,-1.0450887020077904,0.1253922639171344,1.5545493226992786,0.15362273590821787,-0.4404981799736278,-0.09731499827252152,2.75567654239673,3.0482987295297854
34,-1.0450887020077904,0.17752985761010703,1.626805218562336,0.1148939343261107,-0.4404981799736278,-0.09731499827252152,2.8539248680601426,3.054557700030801
35,-1.0450887020077904,0.17752985761010703,1.6837000211583482,0.1148939343261107,-0.4404981799736278,-0.09866121533405378,2.8539248680601426,2.8081119761815567
36,-1.0450887020077904,0.17752985761010703,1.4473209906107058,0.1148939343261107,-0.34611235054504064,-0.09866121533405378,3.196062089764407,2.8081119761815567
37,-1.0450887020077904,0.17752985761010703,1.4473209906107058,0.1148939343261107,-0.34611235054504064,-0.06326311411989985,3.196062089764407,2.760655404224368
38,-1.0450887020077904,0.21387850111972107,1.4473209906107058,0.1148939343261107,-0.3464666110241667,-0.1299819782791265,3.1850537324002524,2.5362345271833764
39,-1.0450887020077904,0.20496719124993001,1.5863023297222372,0.1148939343261107,-0.3558228979609392,-0.04874823775642392,4.013530503848853,2.131220854197577
40,-1.0450887020077904,0.20496719124993001,1.4044983145270802,0.1148939343261107,-0.3558228979609392,-0.04874823775642392,4.013530503848853,2.131220854197577
41,-1.0356261884536295,0.19074468293640492,1.3062765343718388,0.1148939343261107,-0.3558228979609392,-0.04874823775642392,4.013530503848853,2.2790295184170986
42,-1.0356261884536295,0.1742873709342365,1.3062765343718388,0.03484346933811357,-0.3558228979609392,-0.04874823775642392,3.4228575907803878,2.520445735599948
43,-1.0356261884536295,0.1742873709342365,1.2046464792617908,0.03484346933811357,-0.3558228979609392,-0.04874823775642392,2.4559616397483,2.580635828903
44,-1.0356261884536295,0.14021548450497,1.2046464792617908,0.03484346933811357,-0.3789824989179307,-0.021438566254030445,2.731682693994113,2.2939875910834213
45,-1.0356261884536295,0.14021548450497,1.1281803691248609,0.14690092325126308,-0.3789824989179307,-0.021438566254030445,2.5339879945881183,2.5719920295342136
46,-1.0356261884536295,0.1310746633656461,1.1281803691248609,0.14690092325126308,-0.38768402246969863,-0.021438566254030445,2.4342647000175544,3.0334554892456462
47,-1.0356261884536295,0.1752834468800624,1.1281803691248609,0.14690092325126308,-0.4077580504501963,-0.021438566254030445,2.38180249553586,2.604505908495567
48,-1.0356261884536295,0.1752834468800624,1.1435075626357847,0.14690092325126308,-0.4077580504501963,-0.021438566254030445,2.4073075369280916,2.06867149010638
49,-1.0356261884536295,0.19320421491234693,1.1435075626357847,0.14690092325126308,-0.4077580504501963,-0.021438566254030445,2.443203198338813,2.06867149010638
50,-1.0356261884536295,0.1748990478298139,1.4062442456047082,0.14690092325126308,-0.4114244638779512,-0.021438566254030445,2.443203198338813,2.06867149010638
51,-1.0356261884536295,0.1754137964302691,1.6056324640266135,0.14388633163312356,-0.4114244638779512,-0.10066803135166794,2.965151700672433,2.952352902984529
52,-1.0356261884536295,0.1754137964302691,1.6056324640266135,0.14388633163312356,-0.4114244638779512,-0.06459769079216193,2.965151700672433,2.952352902984529
53,-1.0356261884536295,0.1754137964302691,1.5045981251601683,0.14388633163312356,-0.4207637242080043,-0.05626144203138127,2.965151700672433,2.616242297864568
54,-1.0356261884536295,0.19915307478364053,1.5045981251601683,0.1703115144674002,-0.38418462820023636,-0.05626144203138127,3.086821598715576,2.616242297864568
55,-1.0356261884536295,0.18854494867291352,1.5224093528926121,0.1703115144674002,-0.38418462820023636,-0.05626144203138127,3.0913011725213235,2.616242297864568
56,-1.0356261884536295,0.16611847941282662,1.7898086267984152,0.1703115144674002,-0.38418462820023636,-0.05626144203138127,3.307070615316421,3.00885003229667
57,-1.0356261884536295,0.13891391720516344,1.7195354700874768,0.1703115144674002,-0.38418462820023636,-0.05626144203138127,2.692211539823393,3.00885003229667
58,-1.0356261884536295,0.13891391720516344,1.7195354700874768,0.1703115144674002,-0.38418462820023636,-0.05626144203138127,2.92075982049729,2.8077555218415964
59,-1.0356261884536295,0.12809701314788832,1.7195354700874768,0.09017747839217467,-0.38418462820023636,-0.0023890137546782944,2.92075982049729,2.8077555218415964
60,-1.0356261884536295,0.13003621722569325,1.7195354700874768,0.14573793540962549,-0.38418462820023636,-0.0023890137546782944,2.92075982049729,2.346993350644114
61,-1.0356261884536295,0.11788434408734291,1.8073188387360664,0.14573793540962549,-0.38418462820023636,-0.0023890137546782944,2.92075982049729,2.346993350644114
62,-1.0356261884536295,0.11788434408734291,1.9535703955890253,0.14573793540962549,-0.3871296704337293,0.02026091722374073,2.902347743179394,2.2695993894962654
63,-1.0356261884536295,0.08960300339059396,1.9211796668048644,0.14573793540962549,-0.38112200699985976,0.02026091722374073,2.902347743179394,2.2695993894962654
64,-1.0356261884536295,0.08960300339059396,2.1096280451933587,0.14573793540962549,-0.38112200699985976,-0.04455258734979326,3.340213492865259,2.2695993894962654
65,-1.035214762296423,0.08960300339059396,2.208675009968841,0.14573793540962549,-0.38112200699985976,-0.10055780436650844,2.8566547991938647,2.2695993894962654
66,-1.035214762296423,0.08960300339059396,2.208675009968841,0.1644693367506843,-0.38112200699985976,-0.10055780436650844,2.7368817353446637,2.355994609729163
67,-1.035214762296423,0.08960300339059396,2.20810107215589,0.1644693367506843,-0.38112200699985976,-0.10055780436650844,2.7965647874187844,2.355994609729163
68,-1.035214762296423,0.09089994228172933,2.20810107215589,0.1644693367506843,-0.38112200699985976,-0.019013084647198614,2.7965647874187844,2.355994609729163
69,-1.035214762296423,0.09089994228172933,1.8602344624824634,0.17071913089481272,-0.38112200699985976,-0.011049184500585929,2.607685857712908,2.8425091161942886
70,-1.035214762296423,0.09089994228172933,1.8602344624824634,0.17071913089481272,-0.38112200699985976,-0.011049184500585929,2.7544438931402007,2.8425091161942886
71,-1.035214762296423,0.08953145850853785,1.8602344624824634,0.17071913089481272,-0.38112200699985976,-0.023215853596012852,2.7544438931402007,3.2112795666066964
72,-1.035214762296423,0.11148416880168809,1.784018918449414,0.17071913089481272,-0.3954497450586307,-0.023215853596012852,3.3429956303872626,3.153123778136646
73,-1.035214762296423,0.11148416880168809,1.8714195666969056,0.17071913089481272,-0.4504880943345022,-0.023215853596012852,3.688801592218239,2.957834027507118
74,-1.035214762296423,0.11148416880168809,1.8714195666969056,0.17071913089481272,-0.4504880943345022,0.0077233570218138425,3.3418196901126915,2.897582670552381
75,-1.035214762296423,0.13889866601668063,1.8714195666969056,0.17071913089481272,-0.4504880943345022,-0.10504262464590379,3.3418196901126915,3.0439068775859335
76,-1.037588347150119,0.11415755860839029,1.8714195666969056,0.17071913089481272,-0.4504880943345022,-0.10504262464590379,3.3418196901126915,2.7845891565774683
77,-1.037588347150119,0.11415755860839029,1.7859381843977178,0.09066281411366332,-0.4504880943345022,-0.10504262464590379,3.1468034866737313,2.767463271178036
78,-1.037588347150119,0.11415755860839029,1.8543865805417854,0.09066281411366332,-0.4504880943345022,-0.11098829220675793,2.8557115932010118,2.767463271178036
79,-1.037588347150119,0.11415755860839029,1.8543865805417854,0.09066281411366332,-0.4504880943345022,-0.11098829220675793,2.8557115932010118,3.0448965379507835
80,-1.037588347150119,0.11415755860839029,1.7255237496465181,0.09066281411366332,-0.4504880943345022,-0.11098829220675793,3.1164538911984603,3.3343384999200594
81,-1.037588347150119,0.10459770761139346,1.9123618363309338,0.10760039625818585,-0.4504880943345022,-0.09454186648939299,3.4280917030157725,3.163141559246784
82,-1.037588347150119,0.09857571003286554,1.9123618363309338,0.10760039625818585,-0.43596466900797864,-0.09454186648939299,3.4280917030157725,3.243783070118767
83,-1.0235060025932834,0.09624638645472208,2.1130011058127796,0.18954579308213837,-0.43596466900797864,-0.09454186648939299,3.4280917030157725,3.243783070118767
84,-1.0235060025932834,0.09624638645472208,2.1130011058127796,0.18954579308213837,-0.43596466900797864,-0.09454186648939299,3.289413981344781,3.3777847837366277
85,-1.0235060025932834,0.09624638645472208,2.1130011058127796,0.18954579308213837,-0.42133489146734887,-0.09454186648939299,3.2908863877507857,3.3777847837366277
86,-1.0235060025932834,0.10221585272651534,2.1130011058127796,0.18954579308213837,-0.42133489146734887,-0.09454186648939299,3.606122473485308,3.0878776421671614
87,-1.0235060025932834,0.06491004207818703,2.1130011058127796,0.18443883925837745,-0.42133489146734887,-0.09454186648939299,3.689687872717209,3.138725920455558
88,-1.0235060025932834,0.06491004207818703,1.8595661694545542,0.18443883925837745,-0.42133489146734887,-0.09454186648939299,3.5413109483889302,3.179508104652809
89,-1.0235060025932834,0.12047347458915797,1.8595661694545542,0.08113865045998617,-0.42133489146734887,-0.09454186648939299,4.178872889367851,3.0387947355604084
90,-1.0235060025932834,0.12047347458915797,1.896176761535495,0.12395819899568189,-0.42133489146734887,-0.09454186648939299,3.2510139189233214,3.411722474107143
91,-1.0407479576102976,0.12047347458915797,1.7335400799739895,0.12395819899568189,-0.41779824864792114,-0.09454186648939299,3.5352377202022445,3.7420994985650493
92,-1.0407479576102976,0.09385907160292145,1.783520767624444,0.12395819899568189,-0.41779824864792114,-0.10182969239625553,3.608942098934808,3.7420994985650493
93,-1.0407479576102976,0.09385907160292145,1.783520767624444,0.12395819899568189,-0.41779824864792114,-0.10182969239625553,3.6046006839114697,2.9032065429976366
94,-1.0407479576102976,0.16249744167370728,1.783520767624444,0.11963757391997859,-0.41779824864792114,-0.04320630875234446,3.4857562015297434,2.6133630960211858
95,-1.0407479576102976,0.12520417414498508,1.783520767624444,0.13613178764176176,-0.41779824864792114,-0.0780486927025244,3.4857562015297434,2.6133630960211858
96,-1.0407479576102976,0.12520417414498508,1.7684822130734503,0.11292296931054084,-0.41779824864792114,-0.04073740464981662,3.6510717590541857,2.6133630960211858
97,-1.0407479576102976,0.09374521794011322,1.7684822130734503,0.11292296931054084,-0.41779824864792114,-0.02773062308381089,3.6510717590541857,2.6133630960211858
98,-1.0407479576102976,0.0886992087912344,1.7684822130734503,0.11292296931054084,-0.4229771381501923,-0.02773062308381089,3.6068065519756236,2.6133630960211858
99,-1.0407479576102976,0.0886992087912344,1.7684822130734503,0.1766567085794431,-0.4229771381501923,-0.07468409335012186,3.448382492678317,2.8304621346558285
100,-1.0475460860961359,0.0886992087912344,1.901391608803492,0.1766567085794431,-0.4229771381501923,-0.07468409335012186,3.4472812811969358,2.6733694832467867
101,-1.0475460860961359,0.09676594214491815,1.967508463976091,0.07419877296968473,-0.4229771381501923,-0.05256481212423743,3.4650826921695876,2.6237626924328334
102,-1.0475460860961359,0.09676594214491815,1.967508463976091,0.13643280040584838,-0.4229771381501923,-0.07999143320092056,3.434471201336703,2.7497245712719436
103,-1.0475460860961359,0.09676594214491815,1.9257121868751232,0.13643280040584838,-0.4229771381501923,-0.07999143320092056,2.9576681242250946,2.4800642079580033
104,-1.0475460860961359,0.15830357979557308,1.9257121868751232,0.13643280040584838,-0.4229771381501923,-0.07999143320092056,2.9576681242250946,3.0777580157375177
105,-1.0475460860961359,0.15830357979557308,1.7921737470001733,0.13643280040584838,-0.4229771381501923,-0.0743222856512765,2.9359965654365743,2.946737580301362
106,-1.0475460860961359,0.1349154912171517,1.900762462760377,0.13643280040584838,-0.4229771381501923,-0.11789922281994669,3.0485783986934107,3.217353308387229
107,-1.0475460860961359,0.12015113496780133,1.9855064624228478,0.13643280040584838,-0.4229771381501923,-0.16413182815378732,2.859286429388972,3.217353308387229
108,-1.0475460860961359,0.12015113496780133,1.9855064624228478,0.13643280040584838,-0.41932481214431916,-0.025059923901654485,3.181509616225137,3.217353308387229
109,-1.0475460860961359,0.12015113496780133,1.9855064624228478,0.13643280040584838,-0.41932481214431916,-0.0802296253914343,2.7239023827826747,3.137920140098629
110,-1.0291921120762269,0.12015113496780133,1.862486823970168,0.13643280040584838,-0.41932481214431916,-0.0802296253914343,2.7412450261622787,3.2646046643726674
111,-1.0291921120762269,0.12015113496780133,1.862486823970168,0.13643280040584838,-0.41932481214431916,-0.0802296253914343,2.7412450261622787,3.1228498235760402
112,-1.0291921120762269,0.10779415432125095,1.862486823970168,0.13643280040584838,-0.41932481214431916,-0.13842330656864163,2.7412450261622787,3.4916593173292974
113,-1.0291921120762269,0.10779415432125095,1.8205186218619414,0.13643280040584838,-0.41837016982226977,-0.15464884921732208,2.7412450261622787,3.170461293228415
114,-1.0291921120762269,0.12695522285374022,1.7284055579116457,0.13643280040584838,-0.41837016982226977,-0.12108819623942255,3.178514168016925,3.0887625679191686
115,-1.0291921120762269,0.12695522285374022,1.9014972868793687,0.13643280040584838,-0.41837016982226977,-0.12108819623942255,3.5597424668564495,2.865238205117754
116,-1.0291921120762269,0.13825263701282534,1.8718652227129542,0.13643280040584838,-0.41837016982226977,-0.12108819623942255,3.7054410238467237,3.2255730384342205
117,-1.0291921120762269,0.13147673764452783,1.648808306381287,0.13643280040584838,-0.41837016982226977,-0.12212912978748892,3.7054410238467237,3.2327653325549663
118,-1.0291921120762269,0.13147673764452783,1.648808306381287,0.08753650351074191,-0.41837016982226977,-0.12371585630542156,3.8040431198606006,3.099863109020402
119,-1.0291921120762269,0.13147673764452783,1.7288932098655867,0.08753650351074191,-0.42379400575403664,-0.12371585630542156,3.365345721133296,3.099863109020402
120,-1.0291921120762269,0.13147673764452783,1.5686803339514381,0.08753650351074191,-0.42379400575403664,-0.036244258814348077,3.1050551535357824,3.1967059246941334
121,-1.0291921120762269,0.13147673764452783,1.5686803339514381,0.08753650351074191,-0.42379400575403664,-0.036244258814348077,2.781966687965244,3.1967059246941334
122,-1.0291921120762269,0.15679478178412065,1.7417265409602436,0.08753650351074191,-0.42379400575403664,-0.036244258814348077,3.0682889696592777,3.1967059246941334
123,-1.0291921120762269,0.14827765907658494,1.788110171869908,0.08753650351074191,-0.42379400575403664,-0.036244258814348077,3.6467945652005724,3.0289287652145216
124,-1.0291921120762269,0.13480711340150622,1.788110171869908,0.08753650351074191,-0.42379400575403664,-0.036244258814348077,3.19627755761816,3.0289287652145216
125,-1.0291921120762269,0.12922935914961958,1.7145700119850367,0.1822558649842959,-0.4143801411377492,-0.036244258814348077,2.7758693002274213,2.6458308762961478
126,-1.0291921120762269,0.12922935914961958,1.7145700119850367,0.2296973360496802,-0.4143801411377492,-0.036244258814348077,2.852810610877753,2.6458308762961478
127,-1.0093821901776696,0.11575648575405804,1.7145700119850367,0.2296973360496802,-0.4143801411377492,-0.036244258814348077,3.631730053474187,2.6458308762961478
128,-1.0093821901776696,0.11575648575405804,1.7145700119850367,0.2296973360496802,-0.3786315312914855,-0.036244258814348077,3.631730053474187,2.6458308762961478
129,-1.0093821901776696,0.11575648575405804,1.7677560492124587,0.14979499298215654,-0.3786315312914855,-0.06437228254134324,4.039147170376366,2.6458308762961478
130,-1.0093821901776696,0.11575648575405804,1.7677560492124587,0.11035104705179133,-0.3786315312914855,-0.06437228254134324,4.039147170376366,2.435481107987378
131,-1.0093821901776696,0.11575648575405804,1.7677560492124587,0.11035104705179133,-0.4327839504151274,-0.09267235906746803,3.4389003342870934,2.435481107987378
132,-1.0093821901776696,0.09100484494171303,1.8291817896054594,0.17568269879992687,-0.4327839504151274,0.018035256477292982,3.4389003342870934,2.275914212483834
133,-1.0093821901776696,0.08186662169844866,1.7088030663518743,0.17568269879992687,-0.4327839504151274,0.018035256477292982,3.4045855960416946,2.7791045483387267
134,-1.0103755469109477,0.08186662169844866,1.4176383072225707,0.15231365442452685,-0.4327839504151274,0.018035256477292982,3.4045855960416946,2.717693583034262
135,-1.0103755469109477,0.08186662169844866,1.4176383072225707,0.15231365442452685,-0.4327839504151274,0.018035256477292982,2.7658465846291875,2.717693583034262
136,-1.0103755469109477,0.08186662169844866,1.3935438695021423,0.15231365442452685,-0.4327839504151274,0.010858318402835994,2.7658465846291875,2.523532923114725
137,-1.0103755469109477,0.08023331130533409,1.3935438695021423,0.15231365442452685,-0.4389624031575905,0.010858318402835994,2.7658465846291875,2.8763597674636907
138,-1.0103755469109477,0.08951410260329674,1.3935438695021423,0.15231365442452685,-0.4389624031575905,-0.027606234860086593,3.0963494925054817,2.8101982020934835
139,-1.0103755469109477,0.08951410260329674,1.7864325472093885,0.15231365442452685,-0.4467070143159114,-0.027606234860086593,2.946854565215476,2.977946744459383
140,-1.0103755469109477,0.08951410260329674,1.8378232063213147,0.15231365442452685,-0.41485055586484726,-0.15540618821935495,2.946854565215476,2.977946744459383
141,-1.0103755469109477,0.09660412170935857,1.85440661153182,0.20182033053647053,-0.4058833847161732,-0.15540618821935495,3.4275462699207253,2.7897525472303264
142,-1.0472557221191237,0.12706368317715705,1.85440661153182,0.2098686140371215,-0.4058833847161732,-0.15540618821935495,3.483432094389616,2.8444912922710146
143,-1.0472557221191237,0.12955704365450973,1.85440661153182,0.2098686140371215,-0.4058833847161732,-0.15540618821935495,3.590402706504574,2.8444912922710146
144,-1.0472557221191237,0.12955704365450973,1.9845223723913774,0.18513726999963323,-0.4058833847161732,-0.15540618821935495,3.590402706504574,2.8444912922710146
145,-1.0472557221191237,0.12955704365450973,1.9845223723913774,0.18513726999963323,-0.4058833847161732,-0.05356818319483776,3.3037962974917057,2.8444912922710146
146,-1.0472557221191237,0.10962647342036064,1.9845223723913774,0.18513726999963323,-0.4058833847161732,-0.07709241923447802,3.3037962974917057,2.8444912922710146
147,-1.0472557221191237,0.10962647342036064,1.9845223723913774,0.18513726999963323,-0.4058833847161732,-0.07709241923447802,3.154144473266695,2.8303721032254456
148,-1.0472557221191237,0.10962647342036064,1.983344979752102,0.11268151199938255,-0.4058833847161732,-0.07709241923447802,3.5245067078396732,2.595397505070487
149,-1.0472557221191237,0.10962647342036064,1.8563795906911211,0.11268151199938255,-0.4058833847161732,-0.07709241923447802,2.8458806422239316,2.595397505070487
150,-1.0472557221191237,0.13012939499607712,2.04743226380244,0.18770333474371687,-0.4058833847161732,-0.07170203836737173,3.007280270558091,2.448373237319566
151,-1.0472557221191237,0.13012939499607712,2.04743226380244,0.18770333474371687,-0.4058833847161732,-0.03981280561388933,2.792230658575175,2.6757267189679004
152,-1.0472557221191237,0.14501203353829878,1.649895013438986,0.18770333474371687,-0.4058833847161732,-0.08651864851956664,2.6035719692686454,2.6683578356599353
153,-1.0472557221191237,0.14501203353829878,1.567932531783138,0.18770333474371687,-0.4475834076051401,-0.08651864851956664,3.093222502689164,2.5800008229085747
154,-1.0472557221191237,0.14501203353829878,1.567932531783138,0.18770333474371687,-0.4475834076051401,-0.08651864851956664,3.3596818708658107,2.574353476217344
155,-1.0472557221191237,0.14501203353829878,1.5953615046707965,0.19606418859202926,-0.4475834076051401,-0.08651864851956664,3.454745181009429,2.9440295791816506
156,-1.0472557221191237,0.14501203353829878,1.5953615046707965,0.10616471582599218,-0.4475834076051401,-0.08651864851956664,3.454745181009429,2.998935753803483
157,-1.0472557221191237,0.1013888710642823,2.079494325864475,0.13754653480124734,-0.4475834076051401,-0.08651864851956664,3.3638321631892767,2.880159599127737
158,-1.0472557221191237,0.12407896804961821,2.11571829595295,0.13754653480124734,-0.4475834076051401,-0.08651864851956664,3.1360229317044386,2.880159599127737
159,-1.0472557221191237,0.11396473894057337,2.11571829595295,0.13754653480124734,-0.4475834076051401,-0.1096915068354323,3.1360229317044386,2.880159599127737
160,-1.0532447507148797,0.1036594245539345,2.11571829595295,0.19400070905857916,-0.3866747778520446,-0.12375001756286863,2.9468765588906014,2.9884699924240175
161,-1.0532447507148797,0.1036594245539345,1.722398563721113,0.04160556429093598,-0.3866747778520446,-0.12375001756286863,3.7388216876137266,3.0791982123222152
162,-1.0532447507148797,0.15464616153865357,1.722398563721113,0.04160556429093598,-0.3866747778520446,-0.12375001756286863,3.7388216876137266,3.0791982123222152
163,-1.0532447507148797,0.1402686707522042,1.5546123299036876,0.04160556429093598,-0.3866747778520446,-0.12375001756286863,3.6941361907072587,3.071607172726189
164,-1.0532447507148797,0.1402686707522042,1.4296746552928283,0.04160556429093598,-0.3866747778520446,-0.06851920105981502,3.1931905619996104,2.5599573388340153
165,-1.0532447507148797,0.1402686707522042,1.233873800334931,0.04160556429093598,-0.3866747778520446,-0.08401561597992059,3.5248667341394078,2.8618908544266586
166,-1.0532447507148797,0.13692480758681053,1.233873800334931,0.008654919576411534,-0.3866747778520446,-0.08401561597992059,3.1684470101501874,2.8618908544266586
167,-1.0532447507148797,0.13692480758681053,1.50571422453908,0.053298086810482155,-0.3866747778520446,-0.08401561597992059,2.9012651816957966,2.72368630677417
168,-1.0532447507148797,0.12134068233653221,1.50571422453908,0.053298086810482155,-0.3866747778520446,-0.08401561597992059,2.89850398149472,2.72368630677417
169,-1.0532447507148797,0.1153917734066978,1.6662112527450108,0.10790651202598991,-0.346963346892923,-0.08401561597992059,2.2635021040121317,2.72368630677417
170,-1.0532447507148797,0.13772258419222647,1.6662112527450108,0.10790651202598991,-0.346963346892923,-0.08519420050742652,2.1394959256762864,3.042097678033374
171,-1.0532447507148797,0.13772258419222647,1.6662112527450108,0.10790651202598991,-0.3473143488270289,-0.08519420050742652,2.1394959256762864,3.042097678033374
172,-1.0532447507148797,0.12955291453216208,1.6662112527450108,0.10790651202598991,-0.3473143488270289,-0.08519420050742652,2.3972029234861845,2.9837809167866096
173,-1.0532447507148797,0.12955291453216208,1.6662112527450108,0.16705721461059606,-0.3473143488270289,-0.1096612688671012,2.3972029234861845,2.788788075531913
174,-1.0532447507148797,0.14484857657777445,1.6662112527450108,0.16705721461059606,-0.3473143488270289,-0.1096612688671012,2.3972029234861845,2.788788075531913
175,-1.0532447507148797,0.1694373072675785,1.6662112527450108,0.16705721461059606,-0.4527746723850419,-0.09997147264126907,2.3972029234861845,2.6659852702785276
176,-1.0532447507148797,0.1694373072675785,1.6662112527450108,0.16705721461059606,-0.4527746723850419,-0.10500240207842565,2.3037493348317635,2.6659852702785276
177,-1.0532447507148797,0.12104197308744526,1.9197030562423065,0.16705721461059606,-0.4527746723850419,-0.06780226351065896,3.0344234949874154,2.664405599622299
178,-1.0517080652430129,0.12104197308744526,1.9197030562423065,0.16705721461059606,-0.4495259958740051,-0.06780226351065896,3.378266867013786,3.075237043073556
179,-1.0517080652430129,0.12104197308744526,1.8605721258788885,0.16705721461059606,-0.4284245907780192,-0.09846935346100981,3.378266867013786,3.075237043073556
180,-1.0517080652430129,0.12104197308744526,1.8605721258788885,0.16705721461059606,-0.4284245907780192,-0.10271978368917845,2.843021449797509,2.738173638811357
181,-1.0517080652430129,0.12104197308744526,1.9717747016277094,0.1486143653280452,-0.4284245907780192,-0.11390042207719009,2.8072087334435065,2.922216719509448
182,-1.0517080652430129,0.1389428548112533,1.9717747016277094,0.1803223217205911,-0.4284245907780192,-0.11390042207719009,2.8072087334435065,3.0729195932647984
183,-1.0517080652430129,0.1389428548112533,1.9717747016277094,0.1803223217205911,-0.4284245907780192,-0.11390042207719009,2.8930303689370103,3.3338661321252325
