,0,1,2,3
0,1396.1088381354398,384.6040296777236,1.429858504277378,0.6882716659419634
1,117642.34864517758,36467.57457944399,1.438281520980495,0.692013621551451
2,833100314.7431196,3086069132.9650393,1.4276451836563833,0.8109527208813369
3,9306.711478467661,5762.170530544445,1.4293566264446496,0.7161583380208408
4,0.00030752389384265276,0.000679954262803551,1.3769143777808373,0.7983521685482815
5,4.005320677658106e-06,1.6345444389909185e-06,1.3558301151742944,0.7363785832520846
6,0.002240750949062914,0.0006492716738514016,1.3654813997737787,0.708520293840062
7,20.992400700368677,6.730184082633178,1.407821208055104,0.7013179599309866
8,1.2464505208378769,0.34901814456411123,1.411337436287397,0.6968160358141919
9,0.002240750949062914,0.0006492716738514016,1.3836812220176093,0.708520293840062
10,0.007459198478352099,0.002141676844296606,1.3795468402407123,0.7058823529411765
11,0.044698671509197346,0.038337803284390265,1.3767523667589336,0.7551411894521727
12,0.004550364759483376,0.00251276826901998,1.4036793712126057,0.7306693213431201
13,0.05700407297338919,0.06311061778818443,1.407347474738625,0.7539708180428913
14,0.09085099441798469,0.025710861721229678,1.40146090225177,0.7010678582591091
15,9686876.57504572,37034156.82176123,1.4275883158497742,0.8145707099665378
16,1435.4300291682566,422.2378266239871,1.4023074787092826,0.6888747488298399
17,500850.3330585654,359155.1318562849,1.431314440052419,0.7330447675543748
18,1396.1088381354398,384.6040296777236,1.4359904410426756,0.6882716659419634
19,0.0005764518509723378,0.00016887886626079643,1.381081378533218,0.710946452886417
20,0.33170403504826174,0.0933378087587717,1.4052689231810394,0.6988754144777941
21,2.3147306140133272,3.9993446772972714,1.399445964223631,0.7846369360707567
22,2862411.423269479,781998.685440034,1.4396153084021397,0.6820901064756643
23,0.33170403504826174,0.0933378087587717,1.4156669096782013,0.6988754144777941
24,1879296792.902465,511464630.7234397,1.447137724775524,0.6784212975751538
25,2252343678768.1177,3119983434486.5225,1.4313749999806602,0.7580396535152962
26,340.6176805970488,107.71631229759133,1.3972650691439654,0.6978480457515494
27,6.959556494209423e-06,2.3743953370360823e-06,1.3307345082710529,0.7318012379896861
28,2199566.46831178,1564463.1315458934,1.4122876003202298,0.7317164165795553
29,0.12785467997477645,0.061089262456647274,1.3758314916159173,0.7266337928725067
30,595634.2746110733,162932.30300794024,1.4428144545204902,0.6831696970295245
31,0.00010938955866219594,6.047898964242187e-05,1.3792715911941291,0.7428569676384267
32,4.81627081468434,1.3428951355948835,1.4103550733055963,0.6948824748832071
33,1568.0589739054694,601.7691934826287,1.4426870790706028,0.6982729536826265
34,20.992400700368677,6.730184082633178,1.3862786705399097,0.7013179599309866
35,0.0006957263924095181,0.00020377399180047928,1.3683025170083007,0.711323053260846
36,324.1775631431659,95.27328967915727,1.4137523961541427,0.6902502439033867
37,0.061257188640850606,0.03507791875825789,1.3931796223112727,0.726635525651764
38,10485152.5176306,4408208.026955668,1.4314164444127206,0.7047339099598882
39,0.0015629944101369568,0.0005615624185580973,1.3951664585763686,0.716181155041434
40,0.007459198478352099,0.002141676844296606,1.391253970119704,0.7058823529411765
41,26414.808594226553,8222.984148476227,1.4330192314316015,0.693346028762545
42,0.06827930621269399,0.02519349568738681,1.3814769216919507,0.7092695472729487
43,126672.29159448428,34700.50547830084,1.4407552880877303,0.6843228066537302
44,0.008987194019181535,0.0030779226958397663,1.368953094712811,0.7144533962851439
45,1055410987819208.2,317368000710066.9,1.4566089702149438,0.6797804407357918
46,4.81627081468434,1.3428951355948835,1.400432173024916,0.6948824748832071
47,0.07804736924308026,0.022825357744556064,1.3920050942586277,0.700918628346836
48,325.77039973236975,89.96188822077167,1.4011223122969365,0.689768596496016
49,27546.857643321677,7558.5267508843335,1.4319005293845182,0.6855541464356182
50,114679.92933268899,49058.38403404931,1.423050231136178,0.7085372087307503
51,367.1069895296843,162.15867169046197,1.4174568990198528,0.7146619887757064
52,0.01864213669972202,0.00682252275684515,1.4205044577916732,0.7113981312588868
53,20.206596251652215,24.046042109022654,1.4455226195158746,0.7489839012983168
54,1.1128130886131955,0.3258768489328487,1.3909095601717265,0.6968505260229698
55,595634.2746110733,162932.30300794024,1.4351479252563533,0.6831696970295245
56,7156328584.316818,2174050367.7951403,1.4345985811556188,0.6846170458636324
57,0.00018545599957017013,5.4462643513688085e-05,1.3728201274878327,0.7139055888526703
58,595634.2746110733,162932.30300794024,1.4311498573197416,0.6831696970295245
59,73582.442495632,91467.15692888299,1.4773577914923621,0.7451430228222023
60,0.0015629944101369568,0.0005615624185580973,1.389699029189439,0.716181155041434
61,6059.110462726996,1895.0980139887142,1.4085670153154923,0.694759512086541
62,367.1069895296843,162.15867169046197,1.3876860284019916,0.7146619887757064
63,0.454604054984777,0.21364507068489358,1.391898056600156,0.7243727221054028
