,Bayes Factor,Bayes Factor with Norm,bf*correction
0,75.06396714968076,3.219603273332705,229.22405657801147
1,171.41391241324422,7.352193262047619,569.170814775744
2,49.40606130138916,2.119098186900255,155.13921751350716
