,0,1,2,3
0,0.0011027953851391857,0.2054472179894892,1.4395691580274865,0.9997387746221275
1,5.373336955630985e-05,0.0010640894529337743,1.387334171383249,0.982965887312274
2,0.0049482693311531205,1.0613270952357092,1.4760213471315111,1.003148945467674
3,0.5724295444783086,0.641059000886339,0.0,0.8408025833054795
4,1.3887230767207268,12.92771977550766,1.4634435421164809,0.8449665730372414
5,0.2817841693647242,2.550813128379838,1.4539131868919455,0.8451649170504273
6,0.014024343419358466,0.1168355617640707,1.4446172845725156,0.8457972491521124
7,0.5724295444783086,0.641059000886339,0.0,0.8408025833054795
8,0.00030624227191615385,0.04436059447661615,1.4536747442000977,0.995985595240433
9,0.5724295444783086,0.641059000886339,0.0,0.8408025833054795
10,0.5724295444783086,0.641059000886339,0.0,0.8408025833054795
11,0.0022312584394791435,4.508858040422276,1.491804144671724,1.1186855971947611
12,1.0064037306678886,251.94646649557114,1.491804144671724,1.0113490917407837
13,0.00030624227191615385,0.04436059447661615,1.4355598249449333,0.995985595240433
14,0.00030624227191615385,0.04436059447661615,1.4536747442000977,0.995985595240433
15,6.522235707813386e-05,0.00047110881888376703,1.3457156325802215,0.9782562901920151
16,0.060784708643141006,0.5307106220680589,1.4279236799491617,0.8454364445683884
17,0.00011566869333853259,0.010867277293893198,1.4277956935698268,0.9919085146630906
18,0.00030624227191615385,0.04436059447661615,1.342609693430933,0.995985595240433
19,6.433611434444437e-05,0.0030949359434628006,1.3861771547667994,0.9875472027046543
20,0.5724295444783086,0.641059000886339,0.0,0.8408025833054795
21,0.0023543407913181116,0.00687041749249119,1.304097093777194,1.0604036827478824
22,0.0007034580168536066,0.010558027970860223,1.387334171383249,1.0746187362791484
23,0.00028222981124849714,0.13144270967234808,1.4682572157564047,1.099504374456829
24,6.522235707813386e-05,0.00047110881888376703,1.3142160504319846,0.9782562901920151
25,0.0023543407913181116,0.00687041749249119,1.304097093777194,1.0604036827478824
26,0.0010194699178479208,0.0024134627726921077,1.384813906282961,0.7966808679977243
27,0.016290903241992883,0.5911653740835341,1.451635042798828,0.9146384089933404
28,0.00028222981124849714,0.13144270967234808,1.4682572157564047,1.099504374456829
29,0.0009390926515127067,0.02832395815306104,1.4488139203479953,0.9128853994638256
